"","ALAND","AWATER","STUSAB","STCNTRBG","STATE","COUNTY","STCN","TRACT","BLKGRP","TOTALPOP","POP_DEN","NUM_MINORITY","PCT_MINORITY","WHITE","PCT_WHITE","BLACK","PCT_BLACK","HISP","PCT_HISP","ASIAN","PCT_ASIAN","AMERIND","PCT_AMERIND","HAWPAC","PCT_HAWPAC","OTHER_RACE","PCT_OTHER_RACE","TWOMORE","PCT_TWOMORE","NHWHITE","PCT_NHWHITE","NHBLACK","PCT_NHBLACK","NHASIAN","PCT_NHASIAN","NHAMERIND","PCT_NHAMERIND","NHHAWPAC","PCT_NHHAWPAC","NHOTHER_RACE","PCT_NHOTHER_RACE","NHTWOMORE","PCT_NHTWOMORE","AGE_LT18","PCT_AGE_LT18","AGE_LT5","PCT_AGE_LT5","AGE_GT64","PCT_AGE_GT64","AGE_GT17","PCT_AGE_GT17","MALES","PCT_MALES","FEMALES","PCT_FEMALES","AGE_GT14","NEVER_MARRIED","PCT_NEVER_MARRIED","MARRIED","PCT_MARRIED","WIDOWED","PCT_WIDOWED","DIVORCED","PCT_DIVORCED","HSHOLDS","HSHLDS_PA","HSHOLD_MED_INC","FEMALE_HEAD_HH","PCT_FEMALE_HEAD_HH","PER_CAP_INC","INC_LT_15K","PCT_INC_LT_15K","INC_15_25K","PCT_INC_15_25K","INC_25_50K","PCT_INC_25_50K","INC_50_75K","PCT_INC_50_75K","INC_GT_75K","PCT_INC_GT_75K","POV_UNIVERSE_FRT","LOWINC","PCT_LOWINC","INC_POV_LT50","PCT_INC_POV_LT50","INC_POV_50TO99","PCT_INC_POV_50TO99","INC_POV_100TO124","PCT_INC_POV_100TO124","INC_POV_125TO149","PCT_INC_POV_125TO149","INC_POV_150TO184","PCT_INC_POV_150TO184","INC_POV_185TO199","PCT_INC_185TO199","INC_POV_GT199","PCT_INC_POV_GT199","HH_BPOV","PCT_HH_BPOV","HH_BPOV_MCF","PCT_HH_BPOV_MCF","HH_BPOV_MALEF","PCT_HH_BPOV_MALEF","HH_BPOV_FEMALEF","PCT_BPOV_FEMALEF","HH_BPOV_MALENF","PCT_BPOV_MALENF","HH_BPOV_FEMALENF","PCT_BPOV_FEMALENF","HH_APOV","PCT_HH_APOV","HH_APOV_MCF","PCT_HH_APOV_MCF","HH_APOV_MALEF","PCT_HH_APOV_MALEF","HH_APOV_FEMALEF","PCT_APOV_FEMALEF","HH_APOV_MALENF","PCT_APOV_MALENF","HH_APOV_FEMALENF","PCT_APOV_FEMALENF","INC_LT_10K","PCT_INC_LT_10K","INC_10_15K","PCT_INC_10_15K","INC_15_20K","PCT_INC_15_20K","INC_20_25K","PCT_INC_20_25K","INC_25_30K","PCT_INC_25_30K","INC_30_35K","PCT_INC_30_35K","INC_35_40K","PCT_INC_35_40K","INC_40_45K","PCT_INC_40_45K","INC_45_50K","PCT_INC_45_50K","INC_50_60K","PCT_INC_50_60K","INC_60_75K","PCT_INC_60_75K","INC_75_100K","PCT_INC_75_100K","INC_100_125K","PCT_INC_100_125K","INC_125_150K","PCT_INC_125_150K","INC_150_200K","PCT_INC_150_200K","INC_GT_200K","PCT_INC_GT_200K","EDU_UNIVERSE","EDU_NONE","PCT_EDU_NONE","EDU_LT5","PCT_EDU_LT5","EDU_5_6","PCT_EDU_5_6","EDU_7_8","PCT_EDU_7_8","EDU_LT9","PCT_EDU_LT9","EDU_9","PCT_EDU_9","EDU_10","PCT_EDU_10","EDU_11","PCT_EDU_11","EDU_12","PCT_EDU_12","EDU_HS","PCT_EDU_HS","EDU_LTHS","PCT_EDU_LTHS","EDU_HS_DG","PCT_EDU_HS_DG","EDU_COL_LT1","PCT_EDU_COL_LT1","EDU_COL_1_MORE","PCT_COL_1_MORE","EDU_COL","PCT_EDU_COL","EDU_COL_ASSC","PCT_EDU_COL_ASSC","EDU_COL_DG","PCT_EDU_COL_DG","EDU_COL_BACH_DG","PCT_EDU_COL_BACH_DG","EDU_COL_MAST_DG","PCT_EDU_COL_MAST_DG","EDU_PROF_DG","PCT_EDU_PROF_DG","EDU_COL_DR_DG","PCT_EDU_COL_DR_DG","ENRL_UNIVERSE","ENRL_SCHOOL","PCT_ENRL_SCHOOL","ENRL_PRE","PCT_ENRL_PRE","ENRL_PRE_PUB","PCT_ENRL_PRE_PUB","ENRL_PRE_PRIV","PCT_ENRL_PRE_PRIV","ENRL_KIND","PCT_ENRL_KIND","ENRL_KIND_PUB","PCT_ENRL_KIND_PUB","ENRL_KIND_PRIV","PCT_ENRL_KIND_PRIV","ENRL_1_4","PCT_ENRL_1_4","ENRL_1_4_PUB","PCT_ENRL_1_4_PUB","ENRL_1_4_PRIV","PCT_ENRL_1_4_PRIV","ENRL_5_8","PCT_ENRL_5_8","ENRL_5_8_PUB","PCT_ENRL_5_8_PUB","ENRL_5_8_PRIV","PCT_ENRL_5_8_PRIV","ENRL_9_12","PCT_ENRL_9_12","ENRL_9_12_PUB","PCT_ENRL_9_12_PUB","ENRL_9_12_PRIV","PCT_ENRL_9_12_PRIV","ENRL_COL","PCT_ENRL_COL","ENRL_COL_PUB","PCT_ENRL_COL_PUB","ENRL_COL_PRIV","PCT_ENRL_COL_PRIV","ENRL_GRAD","PCT_ENRL_GRAD","ENRL_GRAD_PUB","PCT_ENRL_GRAD_PUB","ENRL_GRAD_PRIV","PCT_ENRL_GRAD_PRIV","ENRL_NOT","PCT_ENRL_NOT","LAN_UNIVERSE","LAN_ENG_ONLY","PCT_LAN_ENG_ONLY","LAN_NON_ENG","PCT_LAN_NON_ENG","LAN_ENG_VW","PCT_LAN_ENG_VW","LAN_ENG_W","PCT_LAN_ENG_W","LAN_ENG_NW","PCT_LAN_ENG_NW","LAN_ENG_NA","PCT_LAN_ENG_NA","LAN_ENG_LTW","PCT_LAN_ENG_LTW","LAN_ENG_LTVW","PCT_ENG_LTVW","LAN_SPANISH","PCT_LAN_SPANISH","LAN_ENG_VW_SP","PCT_LAN_ENG_VW_SP","LAN_ENG_W_SP","PCT_LAN_ENG_W_SP","LAN_ENG_NW_SP","PCT_LAN_ENG_NW_SP","LAN_ENG_NA_SP","PCT_LAN_ENG_NA_SP","LAN_IE","PCT_LAN_IE","LAN_ENG_VW_IE","PCT_LAN_ENG_VW_IE","LAN_ENG_W_IE","PCT_LAN_ENG_W_IE","LAN_ENG_NW_IE","PCT_LAN_ENG_NW_IE","LAN_ENG_NA_IE","PCT_LAN_ENG_NA_IE","LAN_API","PCT_LAN_API","LAN_ENG_VW_API","PCT_LAN_ENG_VW_API","LAN_ENG_W_API","PCT_LAN_ENG_W_API","LAN_ENG_NW_API","PCT_LAN_ENG_NW_API","LAN_ENG_NA_API","PCT_LAN_ENG_NA_API","LAN_OTHER","PCT_LAN_OTHER","LAN_ENG_VW_OTHER","PCT_LAN_ENG_VW_OTHER","LAN_ENG_W_OTHER","PCT_LAN_ENG_W_OTHER","LAN_ENG_NW_OTHER","PCT_LAN_ENG_NW_OTHER","LAN_ENG_NA_OTHER","PCT_LAN_ENG_NA_OTHER","HSHOLDS_LAN","LINGISO","PCT_LINGISO","HLI_ENGLISH","PCT_HLI_ENGLISH","HLI_SPANISH","PCT_HLI_SPANISH","HLI_SPANISH_LI","PCT_HLI_SPANISH_LI","HLI_SPANISH_NLI","PCT_HLI_SPANISH_NLI","HLI_IE","PCT_HLI_IE","HLI_IE_LI","PCT_HLI_IE_LI","HLI_IE_NLI","PCT_HLI_IE_NLI","HLI_API","PCT_HLI_API","HLI_API_LI","PCT_HLI_API_LI","HLI_API_NLI","PCT_HLI_API_NLI","HLI_OTHER","PCT_HLI_OTHER","HLI_OTHER_LI","PCT_HLI_OTHER_LI","HLI_OTHER_NLI","PCT_HLI_OTHER_NLI","HSUNITS","HOME_PRE50","PCT_HOME_PRE50","HOME_PRE60","PCT_HOME_PRE60","HOME_PRE40","PCT_HOME_PRE40","HOME_40TO49","PCT_HOME_40TO49","HOME_50TO59","PCT_HOME_50TO59","HOME_60TO69","PCT_HOME_60TO69","HOME_70TO79","PCT_HOME_70TO79","HOME_80TO89","PCT_HOME_80TO89","HOME_90TO99","PCT_HOME_90TO99","HOME_00TO09","PCT_HOME_00TO09","HOME_10TO19","PCT_HOME_10TO19","HOME_AFTER19","PCT_HOME_AFTER19","OCCHU","PCT_OCCHU","OWNHU","PCT_OWNERS","RENTHU","PCT_RENTERS","OOHU_VAL_LT10K","PCT_OOHU_VAL_LT10K","OOHU_VAL_10_15K","PCT_OOHU_VAL_10_15K","OOHU_VAL_15_20K","PCT_OOHU_VAL_15_20K","OOHU_VAL_20_25K","PCT_OOHU_VAL_20_25K","OOHU_VAL_25_30K","PCT_OOHU_VAL_25_30K","OOHU_VAL_30_35K","PCT_OOHU_VAL_30_35K","OOHU_VAL_35_40K","PCT_OOHU_VAL_35_40K","OOHU_VAL_40_50K","PCT_OOHU_VAL_40_50K","OOHU_VAL_50_60K","PCT_OOHU_VAL_50_60K","OOHU_VAL_60_70K","PCT_OOHU_VAL_60_70K","OOHU_VAL_70_80K","PCT_OOHU_VAL_70_80K","OOHU_VAL_80_90K","PCT_OOHU_VAL_80_90K","OOHU_VAL_90_100K","PCT_OOHU_VAL_90_100K","OOHU_VAL_100_125K","PCT_OOHU_VAL_100_125K","OOHU_VAL_125_150K","PCT_OOHU_VAL_125_150K","OOHU_VAL_150_175K","PCT_OOHU_VAL_150_175K","OOHU_VAL_175_200K","PCT_OOHU_VAL_175_200K","OOHU_VAL_200_250K","PCT_OOHU_VAL_200_250K","OOHU_VAL_250_300K","PCT_OOHU_VAL_250_300K","OOHU_VAL_300_400K","PCT_OOHU_VAL_300_400K","OOHU_VAL_400_500K","PCT_OOHU_VAL_400_500K","OOHU_VAL_500_750K","PCT_OOHU_VAL_500_750K","OOHU_VAL_750_1M","PCT_OOHU_VAL_750_1M","OOHU_VAL_1_1_5M","PCT_OOHU_VAL_1_1_5M","OOHU_VAL_1_5_2M","PCT_OOHU_VAL_1_5_2M","OOHU_VAL_GT_2M","PCT_OOHU_VAL_GT_2M","MTGST_MORT","PCT_MTGST_MORT","MTGST_NO_2ND_OR_EQ","PCT_MTGST_NO_2ND_OR_EQ","MTGST_MULT_MORT","PCT_MTGST_MULT_MORT","MTGST_MORT_2ND_EQ","PCT_MTGST_MORT_2ND_EQ","MTGST_MORT_EQ","PCT_MTGST_MORT_EQ","MTGST_2ND","PCT_MTGST_2ND","MTGST_EQ","PCT_MTGST_EQ","MTGST_NO_MORT","PCT_MTGST_NO_MORT","RENT_AMT_W_CASH","PCT_RENT_AMT_W_CASH","RENT_AMT_LT_100","PCT_RENT_AMT_LT_100","RENT_AMT_100_149","PCT_RENT_AMT_100_149","RENT_AMT_150_199","PCT_RENT_AMT_150_199","RENT_AMT_200_249","PCT_RENT_AMT_200_249","RENT_AMT_250_299","PCT_RENT_AMT_250_299","RENT_AMT_300_349","PCT_RENT_AMT_300_349","RENT_AMT_350_399","PCT_RENT_AMT_350_399","RENT_AMT_400_449","PCT_RENT_AMT_400_449","RENT_AMT_450_499","PCT_RENT_AMT_450_499","RENT_AMT_500_549","PCT_RENT_AMT_500_549","RENT_AMT_550_599","PCT_RENT_AMT_550_599","RENT_AMT_600_649","PCT_RENT_AMT_600_649","RENT_AMT_650_699","PCT_RENT_AMT_650_699","RENT_AMT_700_749","PCT_RENT_AMT_700_749","RENT_AMT_750_799","PCT_RENT_AMT_750_799","RENT_AMT_800_899","PCT_RENT_AMT_800_899","RENT_AMT_900_999","PCT_RENT_AMT_900_999","RENT_AMT_1000_1249","PCT_RENT_AMT_1000_1249","RENT_AMT_1250_1499","PCT_RENT_AMT_1250_1499","RENT_AMT_1500_1999","PCT_RENT_AMT_1500_1999","RENT_AMT_2000_2499","PCT_RENT_AMT_2000_2499","RENT_AMT_2500_2999","PCT_RENT_AMT_2500_2999","RENT_AMT_3000_3499","PCT_RENT_AMT_3000_3499","RENT_AMT_GT_3500","PCT_RENT_AMT_GT_3500","RENT_AMT_NO_CASH","PCT_RENT_AMT_NO_CASH","RENT_UTIL_NOT_INC","PCT_RENT_UTIL_NOT_INC","RENT_UTIL_INC","PCT_RENT_UTIL_INC","HU_US_1_D","PCT_HU_US_1_D","HU_US_1_A","PCT_HU_US_1_A","HU_US_2","PCT_HU_US_2","HU_US_3_4","PCT_HU_US_3_4","HU_US_5_9","PCT_HU_US_5_9","HU_US_10_19","PCT_HU_US_10_19","HU_US_20_49","PCT_HU_US_20_49","HU_US_GT_50","PCT_HU_US_GT_50","HU_US_MOBILE","PCT_HU_US_MOBILE","HU_US_BOAT_RV","PCT_HU_US_BOAT_RV","OOHU_MI21","PCT_OOHU_MI21","OOHU_MI18_20","PCT_OOHU_MI18_20","OOHU_MI10_17","PCT_OOHU_MI10_17","OOHU_MI00_09","PCT_OOHU_MI00_09","OOHU_MI90_99","PCT_OOHU_MI90_99","OOHU_MI89","PCT_OOHU_MI89","ROHU_MI21","PCT_ROHU_MI21","ROHU_MI18_20","PCT_ROHU_MI18_20","ROHU_MI10_17","PCT_ROHU_MI10_17","ROHU_MI00_09","PCT_ROHU_MI00_09","ROHU_MI90_99","PCT_ROHU_MI90_99","ROHU_MI89","PCT_ROHU_MI89","HU_FUEL_UGAS","PCT_HU_FUEL_UGAS","HU_FUEL_BGAS","PCT_HU_FUEL_BGAS","HU_FUEL_ELECT","PCT_HU_FUEL_ELECT","HU_FUEL_OIL","PCT_HU_FUEL_OIL","HU_FUEL_COAL","PCT_HU_FUEL_COAL","HU_FUEL_WOOD","PCT_HU_FUEL_WOOD","HU_FUEL_SOLAR","PCT_HU_FUEL_SOLAR","HU_FUEL_OTHER","PCT_HU_FUEL_OTHER","HU_FUEL_NONE","PCT_HU_FUEL_NONE","OOHU_VEHIC_0","PCT_OOHU_VEHIC_0","OOHU_VEHIC_1","PCT_OOHU_VEHIC_1","OOHU_VEHIC_2","PCT_OOHU_VEHIC_2","OOHU_VEHIC_3","PCT_OOHU_VEHIC_3","OOHU_VEHIC_4","PCT_OOHU_VEHIC_4","OOHU_VEHIC_5","PCT_OOHU_VEHIC_5","ROHU_VEHIC_0","PCT_ROHU_VEHIC_0","ROHU_VEHIC_1","PCT_ROHU_VEHIC_1","ROHU_VEHIC_2","PCT_ROHU_VEHIC_2","ROHU_VEHIC_3","PCT_ROHU_VEHIC_3","ROHU_VEHIC_4","PCT_ROHU_VEHIC_4","ROHU_VEHIC_5","PCT_ROHU_VEHIC_5","WORK_UNIVERSE","POW_IN_ST_CNTY","PCT_POW_IN_ST_CNTY","POW_IN_ST_OUT_CNTY","PCT_POW_IN_ST_OUT_CNTY","POW_OUT_ST","PCT_POW_OUT_ST","FEM_WORK_UNIVERSE","F_OWN_CHILDU6","PCT_F_OWN_CHILDU6","F_OWN_CHILDU6_LF","PCT_F_OWN_CHILDU6_LF","F_OWN_CHILDU6_NLF","PCT_F_OWN_CHILDU6_NLF","F_OWN_CHILDU6_17","PCT_F_OWN_CHILDU6_17","F_OWN_CHILDU6_17_LF","PCT_F_OWN_CHILDU6_17_LF","F_OWN_CHILDU6_17_NLF","PCT_F_OWN_CHILDU6_17_NLF","F_OWN_CHILD17","PCT_F_OWN_CHILD17","F_OWN_CHILD17_LF","PCT_F_OWN_CHILD17_LF","F_OWN_CHILD17_NLF","PCT_F_OWN_CHILD17_NLF","F_NO_CHILD","PCT_F_NO_CHILD","F_NO_CHILD_LF","PCT_F_NO_CHILD_LF","F_NO_CHILD_NLF","PCT_F_NO_CHILD_NLF","EMP_STAT_UNIVERSE","EMP_STAT_IN_LF","PCT_EMP_STAT_IN_LF","EMP_STAT_IN_CIV_LF","PCT_EMP_STAT_IN_CIV_LF","EMP_STAT_EMPLOYED","PCT_EMP_STAT_EMPLOYED","EMP_STAT_UNEMPLOYED","PCT_EMP_STAT_UNEMPLOYED","EMP_STAT_IN_AF","PCT_EMP_STAT_IN_AF","EMP_STAT_NOT_IN_LF","PCT_EMP_STAT_NOT_IN_LF","INTSUB_HOUSEHOLDS","LIMITEDBB","PCT_LIMITEDBB","INTERNET","PCT_INTERNET","DIALUP","PCT_DIALUP","BROADBAND","PCT_BROADBAND","CELLULAR","PCT_CELLULAR","CELLNOOTHER","PCT_CELLNOOTHER","BBCABLE","PCT_BBCABLE","BBNOOTHER","PCT_BBNOOTHER","SATELLITE","PCT_SATELLITE","CMPTYPE_HOUSEHOLDS","HASCOMP","PCT_HASCOMP","DESKTOPLAPTOP","PCT_DESKTOPLAPTOP","DLNOOTHER","PCT_DLNOOTHER","SMARTPHONE","PCT_SMARTPHONE","NOSMARTPHONE","PCT_NOSMARTPHONE","SPNOOTHER","PCT_SPNOOTHER","TABLET","PCT_TABLET","TABLETNOOTHER","PCT_TABLETNOOTHER","OTHERCOMP","PCT_OTHERCOMP","OCNOOTHER","PCT_OCNOOTHER","NOCOMPUTER","PCT_NOCOMPUTER","SELFEMP_HOUSEHOLDS","SELFEMPWITH","PCT_SELFEMPWITH","SELFEMPNO","PCT_SELFEMPNO","LIFEEXPPCT","LIFEEXP","DISAB_UNIVERSE","DISABILITY","PCT_DISABILITY","HIC_UNIVERSE","HIC_WITH","PCT_HIC_WITH","HIC_NO","PCT_HIC_NO","Shape_Length","Shape_Area","ejam_uniq_id"
"1",4264299,28435,"AL","010010201001","01","001","01001","020100","1",558,338.909936662509,125,22.4014336917563,475,85.1254480286738,12,2.1505376344086,51,9.13978494623656,0,0,0,0,0,0,9,1.61290322580645,62,11.1111111111111,433,77.5985663082437,12,2.1505376344086,0,0,0,0,0,0,0,0,62,11.1111111111111,90,16.1290322580645,28,5.01792114695341,143,25.6272401433692,468,83.8709677419355,301,53.9426523297491,257,46.0573476702509,468,106,22.6495726495727,247,52.7777777777778,53,11.3247863247863,62,13.2478632478632,261,0,42204,100,59.5238095238095,46648,25,9.57854406130268,33,12.6436781609195,77,29.5019157088123,35,13.4099616858238,91,34.8659003831418,558,244,43.7275985663082,31,5.55555555555556,74,13.2616487455197,36,6.45161290322581,26,4.6594982078853,26,4.6594982078853,51,9.13978494623656,314,56.2724014336918,38,14.5593869731801,0,0,0,0,38,14.5593869731801,0,0,0,0,223,85.4406130268199,118,45.2107279693487,4,1.53256704980843,12,4.59770114942529,76,29.1187739463602,13,4.98084291187739,0,0,25,9.57854406130268,33,12.6436781609195,0,0,18,6.89655172413793,13,4.98084291187739,8,3.06513409961686,38,14.5593869731801,0,0,14,5.3639846743295,21,8.04597701149425,15,5.74712643678161,8,3.06513409961686,2,0.766283524904214,2,0.766283524904214,64,24.5210727969349,423,0,0,0,0,7,1.6548463356974,0,0,7,1.6548463356974,36,8.51063829787234,14,3.3096926713948,17,4.01891252955083,7,1.6548463356974,74,17.4940898345154,81,19.1489361702128,153,36.1702127659575,9,2.12765957446809,49,11.5839243498818,58,13.7115839243499,15,3.54609929078014,116,27.4231678486998,61,14.4208037825059,20,4.72813238770686,35,8.274231678487,0,0,555,118,21.2612612612613,13,2.34234234234234,0,0,13,2.34234234234234,0,0,0,0,0,0,27,4.86486486486486,15,2.7027027027027,12,2.16216216216216,28,5.04504504504505,13,2.34234234234234,15,2.7027027027027,0,0,0,0,0,0,42,7.56756756756757,10,1.8018018018018,32,5.76576576576577,8,1.44144144144144,8,1.44144144144144,0,0,437,78.7387387387387,530,517,97.5471698113208,13,2.45283018867925,6,1.13207547169811,7,1.32075471698113,0,0,0,0,0,0,7,1.32075471698113,13,2.45283018867925,6,1.13207547169811,7,1.32075471698113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,0,0,252,96.551724137931,9,3.44827586206897,0,0,9,3.44827586206897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,11,3.9426523297491,56,20.0716845878136,11,3.9426523297491,0,0,45,16.1290322580645,59,21.1469534050179,36,12.9032258064516,0,0,73,26.1648745519713,33,11.8279569892473,22,7.88530465949821,0,0,261,93.5483870967742,180,64.5161290322581,81,31.0344827586207,11,6.11111111111111,0,0,15,8.33333333333333,0,0,0,0,0,0,7,3.88888888888889,0,0,0,0,0,0,0,0,28,15.5555555555556,0,0,2,1.11111111111111,7,3.88888888888889,19,10.5555555555556,16,8.88888888888889,14,7.77777777777778,5,2.77777777777778,7,3.88888888888889,39,21.6666666666667,10,5.55555555555556,0,0,0,0,0,0,0,0,106,58.8888888888889,80,44.4444444444444,26,14.4444444444444,0,0,6,3.33333333333333,20,11.1111111111111,0,0,74,41.1111111111111,72,88.8888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8.64197530864197,31,38.2716049382716,0,0,0,0,19,23.4567901234568,0,0,15,18.5185185185185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11.1111111111111,81,100,0,0,209,74.910394265233,0,0,0,0,15,5.37634408602151,0,0,0,0,0,0,0,0,55,19.7132616487455,0,0,0,0,10,3.83141762452107,13,4.98084291187739,101,38.6973180076628,48,18.3908045977011,8,3.06513409961686,9,3.44827586206897,34,13.0268199233716,29,11.1111111111111,9,3.44827586206897,0,0,0,0,80,30.6513409961686,0,0,181,69.3486590038314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3.83141762452107,100,38.3141762452107,24,9.19540229885057,42,16.0919540229885,4,1.53256704980843,0,0,62,23.7547892720307,0,0,19,7.27969348659004,0,0,0,0,249,161,64.6586345381526,88,35.3413654618474,0,0,153,8,5.22875816993464,8,5.22875816993464,0,0,9,5.88235294117647,9,5.88235294117647,0,0,39,25.4901960784314,4,2.61437908496732,35,22.8758169934641,97,63.3986928104575,60,39.2156862745098,37,24.1830065359477,468,256,54.7008547008547,256,100,249,97.265625,7,2.734375,0,0,212,45.2991452991453,261,13,4.98084291187739,248,95.0191570881226,0,0,248,95.0191570881226,220,84.2911877394636,34,13.0268199233716,192,73.5632183908046,28,10.727969348659,7,2.68199233716475,261,255,97.7011494252874,188,72.0306513409962,8,3.06513409961686,235,90.0383141762452,26,9.96168582375479,36,13.7931034482759,183,70.1149425287356,4,1.53256704980843,0,0,0,0,6,2.29885057471264,261,25,9.57854406130268,236,90.4214559386973,0.25025641025641,73.1,602,121,20.0645508337816,602,553,91.7697686928456,50,8.23023130715438,0.110793227731095,0.000411753586499624,1
