FIPS
36001014002
26163594300
36029008600
36061006100
15003005300
17031081403
6037190303
29031881301
45091061205
51820003500
41009970201
36061018700
36009961100
51107611010
6037104310
32003000109
12109020605
37129012008
55135101200
8041001600
17031824124
6083003001
6059110117
53063010301
18163980300
28047003217
39035170102
36003951301
47053966702
36045060806
13117130105
13051010504
20181453700
36067006103
13063040635
12095012600
6073014901
13057091107
15003009510
25001010304
51510200705
25003921500
41005022702
6111001511
26161412700
51013100300
26067032100
37183053435
4013040528
9009184400
42069102700
48201350201
6031000604
6039000802
40143000900
48439113120
42085032100
26163537300
35043010602
48491020340
17133600402
4013103214
18107957200
6071005800
1073011117
37021000800
6007000401
6037106643
37183053522
45083023103
48439113521
34007601900
42101036000
72047530200
37101041204
21037052400
13155950100
48029141200
34003054400
6115041002
39049009373
41051004800
21227011401
48397040411
6089012301
13089021230
36081120500
8093000300
17031220400
53011040706
72013300302
25025140202
48339690502
6037910502
42043022100
8123001415
15003002204
53005010815
49053271600
36061016900
37179021020
36047075000
29189211201
17031301100
31115972800
17031160300
21065920400
42043024801
48201554803
41039001700
51059482303
12031014001
8115968300
72081958300
48091310706
40099790801
31055000500
26163519000
25025140107
72133990000
41067031516
6073013315
48485011902
49035112812
21111011514
35049010603
36081014202
51650010701
42017105013
5109953300
51041100508
12086015800
9011870501
36047096600
40109107806
4013422621
32003002834
21073070602
4019004031
41051007001
26021020300
39143961700
6085507906
12059960403
12109990200
12095016909
12011070326
37147000102
1101002901
12041950201
26125130000
6037190510
13153021125
56025000800
42003564400
51095080307
45019003500
4019004078
55133203405
12089050508
42005951600
55079005800
13275960501
22051020513
22039950600
26125150500
25003922200
30031001600
39061021801
48187210902
26129950400
6099003906
48145000400
48141000403
6065031002
48479001202
36005046209
1097005200
48201421206
37083930902
23005016500
34017012500
55019950500
4013103615
13067030109
48041000302
36047057200
55073001800
48161000400
55133201204
36089490500
47155080500
24005408602
8031004202
6097153201
53033032003
51041101003
51059491706
13259950400
26099232500
12095017811
47059090400
39035184106
17197880114
47157021311
48141010328
12069031202
32003003265
6061021323
72107955100
54037972503
28137950201
48439111532
8035014115
16001010406
19153011205
51013980100
48141003804
17179021605
20091980005
26021021200
1087232100
17019010901
12011070211
42019912002
12099006011
72145560600
1077010902
48439105007
22001960902
37063002026
12081001300
32003005705
12086007809
48201240803
48439111024
17031660600
17089850400
18065976700
54039000700
5119980200
49057210512
48339693001
12011090103
36081044301
40099790600
36027110004
5031000702
47011010600
23013970302
51149850302
24003731002
26011990000
48113017817
34025808002
36087011800
8059012048
29099700113
22033004516
35049010400
45031011600
51710000400
48201542902
18057111006
8013013602
40123088600
72127000900
16069960600
22015010500
39125960400
42101011300
18127050703
17097861610
13223120206
54003971301
26125150800
53033011500
53073010302
24510272006
38017010201
13135050557
37135011904
54051020800
12115000801
36081018300
39055311700
4017940013
12103026601
39165032006
6029006003
32029970200
12086010609
23019004300
17031836400
26081001500
48325000401
6103000300
6037183300
4013814400
13127000702
36067004800
18105000201
27053012003
6037106520
39153503600
45057011209
12095017111
36107020600
48245006900
34007602902
41005022605
39095004200
50021963000
26045020602
48439111553
6037187300
36047068200
12073000200
24045000400
29189214800
72145560401
12099007769
48113018900
23001020401
9003503300
54029021100
36027120000
40109108227
34007601000
6059011711
6087122203
48157673201
72127004200
36061007001
38085940800
12091022900
40137000101
42129806600
48439104802
48201321700
4013422639
42125741300
28059042202
29221460300
48339690604
42079215702
39035124201
39169002000
8031005004
16027020503
18049953400
27057070100
29031880501
51760040400
53071920200
45043920508
72061040422
48201241501
6065042625
54033030300
6073018522
6037108204
6069000501
47173040201
36059407204
12125960202
17031681300
12105010603
25005600204
40027202501
26163540100
6075035400
17089852005
1125012304
50007003900
53033007101
41017001702
12051000102
15003981803
26155031302
48113019216
6085502101
20113788200
26081011801
12055960402
26163575600
72151951100
8101000300
26163983902
20089576300
25017320107
6099002005
17125956500
6111005203
8123001003
27053026508
6081608100
13135050228
25027709203
18039000501
48085031423
53063013700
17007010501
6013302013
22079011300
48155950100
32003005432
48113016636
72139060226
26065005003
48493000104
25005600100
5003960500
6047000505
6033000501
55127000901
13133950100
6025011801
6037532302
18085961400
29203470200
37119001922
17031410200
1073001100
41053020204
6071010012
48085031326
13205090402
51760020502
1073014406
48221160215
39041011710
55035000502
18039000902
48201232403
27163071012
25025081102
39153530605
51770002200
39173020602
48089750100
17031190602
39061027000
6037481001
17019005401
1061050600
6037403902
22017021300
47037018408
38035010900
53051970100
36119002700
55035000401
32003003208
39085206100
39035103602
36081003800
42045403401
26115830801
13097080303
13217100600
47157009502
33017080100
6037401602
26125183000
6037121010
39015951301
12086011411
5131001102
49035113540
15001021504
45079010414
6001423400
13013180502
19083480600
36103158714
17043846207
36035970700
39025041404
31039972900
6055200302
49035112616
51187020700
8059011723
35001001701
25017310300
45015020407
6089011900
6037101222
42007604901
6037401801
53077002803
48201232704
48215023516
18113972100
21093001004
26163584801
36029010807
6025011001
6059021912
21151010903
42011012902
36081034700
6019003202
18157001701
42045407700
27019090200
37071031301
24023000602
18097330213
39035185203
6071009131
47171080300
1097003100
36005009800
34035051900
6037406701
6037141305
55131460102
42013011101
39025041104
4013618600
42063961103
51059415600
6065041201
28109950404
13153021501
36067010700
39049008900
5063490400
22051023004
20159967300
6019007204
72027320600
72061041100
45079010403
48201254300
6085503113
6017031505
53027001100
12073000400
1103000900
6111001101
55139000700
6037237900
6085511701
48061012614
37149920202
17031160602
48453001101
25017364101
6007000103
53061050404
36059410200
8119010107
22051024900
34003002300
12095016713
51095080209
21067003909
6079010603
34037374100
12057011006
72113072704
26099268400
31153010402
9003417100
36005021302
36029012902
48201430300
27009020203
13297110302
34007611500
6085500800
5145070902
4012020201
13297110200
53033011402
48281950303
6017030502
6001437200
53053063302
26125145400
37123960202
12081000106
26003000200
6037264103
36015000600
39155931000
42041011803
6065043298
24031705501
4013109601
21117063609
32031003519
48201530300
1089010612
39113001100
18117951800
10003011600
48113002002
47093000901
6059088105
6065045703
6037408134
5037950600
6023010901
8005080800
6085508204
36037950600
37085070100
40131050303
36083052405
34013001900
6037602202
25025980900
21123960300
20155000100
30047940500
12057011408
48051970400
34031246101
17031420300
53031990000
54079020607
37161961104
25023980300
29019002000
26121002200
34037371801
42077006905
34029735105
17089850301
36081025700
26147640600
37097061102
8001008524
17031671800
1109189102
1125010802
13067030262
26145012900
6075025200
21111011301
36001002500
36081095400
54003971901
18127050106
29189212201
22109001303
8041005115
33011010700
26163536800
36065024101
17161020301
21111011201
9001060900
29159480100
1055001200
36029004100
4021001500
27037060822
6037570902
37135010802
4015951503
42017104506
18109510101
29095003700
21015070403
47157002800
1077010200
39105964600
21111012203
35049001105
40019892400
6085511800
48339692008
36081030905
51087200131
51077060201
6037533201
53019970100
6071009139
21067002304
25017359302
17031750300
40135030105
12057012207
42029300201
19179960800
48049950201
37069060200
51117930401
40085094100
26139025200
49049003105
29189220802
21147960402
45031011400
26163571900
29055450104
12086001607
36047114202
53061040200
48029191815
25017383600
42003518001
21237930200
6037294900
25025130406
55079020100
17031050800
4013114600
51810046212
53015001800
31055005700
18099020302
28087000103
34005702914
12011050501
6037199001
12039020104
39061024903
6029003305
45091061505
48451000300
36111952200
39035121800
12086009061
36069050103
19035080102
33011011401
36059520002
48201453100
1047957302
34029717501
36027170000
30111001703
72131958700
13139000102
36015000300
48091310612
1131034801
48201555505
8031003300
45041001601
49057210517
39041010520
4013216839
40145030509
20021958600
49049001107
36029010808
32001950600
26095980000
48439123200
13121011514
45063020512
6059062638
12057013317
24510250205
6037212702
29183311721
26093742500
15003010203
47157021900
26163539700
26115832600
17043842800
40109106906
6037207306
25005650300
31047968300
13067031113
26099241900
17197880303
36065021103
8041006702
12093910102
48201543005
33017084201
29031880502
21119960500
17031802504
39079957600
5007021202
16057005400
37081014501
42009960700
6037119202
6071003612
51115990100
39049007103
36085011402
36005040502
49035111105
36081035800
6037131600
48141010226
48061014300
6037910713
18149954000
39151713201
13245010907
45051060406
48113015600
36033950501
27105105300
13257970301
4013420216
13015961001
72097080900
46101959700
27035950502
40109106401
18017951600
6037132102
48329000303
35001000113
41025960200
36047012801
51059431400
48485012201
6037293306
40143005805
17115000502
48439104502
53033031912
21157950102
36049950301
12095012201
46059975600
5143011003
24510151200
6113010312
37183053105
48183001000
13219030600
47157022122
5015950202
17031190800
12081002003
17167004000
48423001912
36081012100
1055010504
17197880124
40131050403
6073019110
42129803902
6073021302
6037534502
21231920201
36023970300
40077087100
26163531501
11001003302
48039660611
6051000101
48201420300
6067004602
21009950401
6001433103
48339691202
8005085400
17097864802
25025170701
28139950100
34021003202
4013115200
48139060218
22011960300
22033004514
13063980000
29047021003
13051002700
6037481002
37027031302
6059021812
48479001501
48439106101
48001951100
6013355115
24043011203
6073003105
13091960500
42071013203
72045951700
18061060601
12081000305
41051002001
13121011434
17133600501
19157370100
12071010109
48423001406
40097040802
42101980200
13121002500
12115001503
36081035200
37071030501
13031110602
18089043104
53033007201
17031802701
26007000101
36005044800
6059052422
51013103602
29131962902
42003477200
39061003600
18097330108
37135010803
27059130302
51810045810
40019893002
24031702401
9007670100
28047002702
25001012800
40131050104
39025040900
12071001710
9009190303
72011810600
20045000801
28033070724
45063021402
26069000102
36055005000
8001008401
48201521501
26077000201
9011697000
48141004006
24033803403
12095016904
25021411200
6059099418
36005034200
31105954500
53033025001
36029012903
42017105206
36071011400
26125137700
42029301500
6037920343
8059010801
36055008200
19053960100
36059404500
12083002605
37063001100
34019011900
34007605300
51510200407
39149971600
34003013003
42095010800
12086010016
18039001502
12021011306
37051003103
48201240704
51153900701
12057013926
36103122408
48201555600
48029191102
41047001702
31055007409
18103952300
4013082205
19069360100
51087200807
18089021100
21059000900
32003000201
4013093002
6073017809
45063021403
35015001001
42085032504
17023060400
13121010307
51085321004
6053012503
13179010600
39035117201
23011025001
19163010401
42095010400
5007020606
26049002900
4013092308
13255160402
6037541200
