"num","REGISTRY_ID"
346,110063239561
347,110010248641
348,110044698486
349,110006844246
350,110044133719
351,110066577127
352,110014291195
353,110066105182
354,110015511597
355,110039441583
356,110006518731
357,110070414284
358,110011811049
359,110063648799
360,110003303005
361,110065451727
362,110007272619
363,110069102777
364,110004560001
365,110016874051
366,110044404383
367,110069129277
368,110034764896
369,110054086421
370,110066109507
371,110014081475
372,110070459142
373,110070446037
374,110070020370
375,110070866288
376,110032507641
377,110003471984
378,110065466383
379,110070616099
380,110030516421
381,110055874772
382,110022014005
383,110019051416
384,110065425739
385,110065829107
386,110019641761
387,110029890599
388,110030349193
389,110032443504
390,110006736121
391,110017586147
392,110029880822
393,110041199958
394,110014633361
395,110070476664
396,110065097941
397,110070379838
398,110071541505
399,110014020665
400,110018826430
401,110058584919
402,110068891998
403,110055762820
404,110043603641
405,110019067864
406,110020640270
407,110064505646
408,110002864589
409,110011529701
410,110042466131
411,110071194666
412,110035653432
413,110067858385
414,110034220288
415,110040062703
416,110070916904
417,110032229808
418,110009639560
419,110035739350
420,110070794922
421,110056308525
422,110011884014
423,110066154128
424,110070229438
425,110032157537
426,110028036925
427,110054362612
428,110008968493
429,110070699053
430,110023998058
431,110042221020
432,110009612794
433,110041547136
434,110070398414
435,110070020594
436,110067606424
437,110010682993
438,110070440082
439,110042097824
440,110068389363
441,110056454064
442,110045868487
443,110069462174
444,110067591305
445,110017185963
446,110022688199
447,110032121013
448,110001618367
449,110056477520
450,110031355520
451,110040185171
452,110070583861
453,110033723040
454,110062864510
455,110020034238
456,110042515971
457,110029608930
458,110054511408
459,110064420103
460,110035843549
461,110071334951
462,110070469773
463,110039494865
464,110070276908
465,110065963915
466,110039597139
467,110003392864
468,110002488022
469,110022737118
470,110059675944
471,110070755741
472,110015769462
473,110035453274
474,110071145241
475,110002767836
476,110009623862
477,110055915069
478,110032083171
479,110055119704
480,110042289886
481,110045672811
482,110071347585
483,110071294760
484,110070829021
485,110068255738
486,110039534304
487,110012127395
488,110069595478
489,110044341655
490,110035644032
491,110070213848
492,110034549273
493,110066187851
494,110070579170
495,110070421951
496,110040410221
497,110070468941
498,110005417584
499,110066648042
500,110001665109
501,110070260119
502,110064399075
503,110065168883
504,110064562281
505,110020052903
506,110024372409
507,110043552312
508,110070469437
509,110060312745
510,110059779716
511,110035733070
512,110007375054
513,110055832675
514,110004004602
515,110070217026
516,110057003718
517,110002636997
518,110019188822
519,110070824573
520,110012561496
521,110006553381
522,110019122689
523,110018173000
524,110068606486
525,110070864991
526,110041604911
527,110030628060
528,110032545262
529,110065937179
530,110005891106
531,110066643109
532,110070400272
533,110008313299
534,110001733857
535,110010729202
536,110005642689
537,110033357481
538,110001993905
539,110070280050
540,110070458938
541,110046248663
542,110070287543
543,110032662544
544,110067598175
545,110070665845
546,110030341440
547,110059872909
548,110007709006
549,110067660659
550,110070478389
551,110065874977
552,110036325296
553,110044854896
554,110069141609
555,110025324352
556,110070160667
557,110046481008
558,110070905674
559,110069282350
560,110071223825
561,110067184889
562,110000444528
563,110056084838
564,110004349401
565,110064950904
566,110019539383
567,110064693620
568,110019371794
569,110037730685
570,110020933668
571,110019362492
572,110066174026
573,110063736569
574,110070341513
575,110040192966
576,110015969594
577,110003078534
578,110070422496
579,110062894373
580,110045043564
581,110070272969
582,110055547822
583,110070120618
584,110067784213
585,110069190832
586,110025115364
587,110068245036
588,110055692424
589,110058320062
590,110055863524
591,110030618099
592,110046239566
593,110065899585
594,110033778507
595,110065134786
596,110057133882
597,110035321960
598,110070454959
599,110006106953
600,110046219971
601,110004372189
602,110066576627
603,110024871174
604,110003534774
605,110035229419
606,110011628024
607,110037059857
608,110038066455
609,110070295885
610,110066777704
611,110071643395
612,110004457150
613,110070792661
614,110070223769
615,110012202525
616,110055111775
617,110071448358
618,110018330019
619,110070298945
620,110003452898
621,110029989984
622,110010802202
623,110025344116
624,110015330934
625,110058912547
626,110045291769
627,110034465022
628,110035323655
629,110070394996
630,110071308693
631,110070405419
632,110065252470
633,110054818989
634,110009910445
635,110036205282
636,110036298636
637,110033345468
638,110043937737
639,110068538620
640,110070240080
641,110070550755
642,110036325535
643,110024326255
644,110003186043
645,110041605117
646,110054147776
647,110019588917
648,110070949124
649,110065669805
650,110015442859
651,110070525139
652,110012004080
653,110025037181
654,110068873375
655,110014218471
656,110070613273
657,110071500205
658,110024354296
659,110070160061
660,110045218199
661,110001440511
662,110071312243
663,110040058184
664,110034358923
665,110016997339
666,110071407935
667,110070314357
668,110031790916
669,110045158333
670,110019106297
671,110017571117
672,110010929077
673,110070360711
674,110024528055
675,110035516279
676,110042734583
677,110070459197
678,110032458604
679,110016788797
680,110019044014
681,110055278756
682,110031893244
683,110003276080
684,110037802580
685,110032409169
686,110022684745
687,110001079038
688,110059843549
689,110025963919
690,110039396891
691,110025101459
692,110070449272
693,110040537247
694,110044162027
695,110044339338
696,110056064565
697,110037821809
698,110001536785
699,110046309543
700,110063009266
701,110041203300
702,110070368800
703,110002804662
704,110012042262
705,110038705283
706,110034079048
707,110042644252
708,110070507498
709,110022782443
710,110043352911
711,110055325982
712,110070090762
713,110004579493
714,110008842413
715,110006228661
716,110002157914
717,110071083857
718,110016960760
719,110001614245
720,110045554262
721,110006602471
722,110054812734
723,110059821162
724,110041880621
725,110069123530
726,110070248205
727,110030358155
728,110070876806
729,110006603773
730,110029639595
731,110066778909
732,110014200701
733,110068362998
734,110070165720
735,110070286720
736,110019349418
737,110070130037
738,110070687824
739,110071214753
740,110036743174
741,110064170935
742,110058559260
743,110071377682
744,110071069195
745,110064376713
746,110032788954
747,110071064235
748,110001226655
749,110070335582
750,110067892784
751,110007275849
752,110054415762
753,110070083917
754,110067938003
755,110065192133
756,110027960534
757,110070874099
758,110042874182
759,110032430554
760,110041634693
761,110069255362
762,110066708977
763,110056350853
764,110036175867
765,110070338943
766,110029385635
767,110019069096
768,110001733811
769,110005080660
770,110019804425
771,110041549768
772,110024326479
773,110038048840
774,110067561338
775,110071448461
776,110032067055
777,110035076440
778,110071308595
779,110003687555
780,110070279611
781,110037211825
782,110031678254
783,110029298640
784,110070127992
785,110005775722
786,110030617018
787,110070477776
788,110017328532
789,110056230546
790,110070538318
791,110070407867
792,110070459844
793,110034494820
794,110070026513
795,110036297717
796,110070606638
797,110009555374
798,110071539538
799,110070245945
800,110056123939
801,110025037984
802,110070512534
803,110015109229
804,110011719239
805,110032366151
806,110015578944
807,110055926887
808,110043616833
809,110056397028
810,110034191979
811,110056188682
812,110017513154
813,110025321630
814,110037245736
815,110055950760
816,110064850193
817,110065261665
818,110070270642
819,110043355632
820,110032108047
821,110064786913
822,110034375646
823,110018942117
824,110014076481
825,110070409949
826,110037215965
827,110071546483
828,110025128948
829,110032490622
830,110071359948
831,110066348269
832,110042106725
833,110056110710
834,110037610840
835,110015531744
836,110009051872
837,110071270963
838,110040238819
839,110055349537
840,110006244135
841,110006179553
842,110068809098
843,110037610341
844,110003048504
845,110008681694
846,110063849983
847,110070589431
848,110070374652
849,110007426437
850,110054587755
851,110070789807
852,110068426331
853,110065530330
854,110071324119
855,110071467159
856,110070291091
857,110070412626
858,110010672192
859,110033809813
860,110030769149
861,110019824136
862,110004758539
863,110007797223
864,110071500601
865,110040315183
866,110065619030
867,110001220973
868,110010693918
869,110059898035
870,110010334307
871,110056199199
872,110035139766
873,110002907007
874,110070242256
875,110070348572
876,110030639744
877,110032556464
878,110037265303
879,110011599733
880,110041534104
881,110032437478
882,110011946378
883,110071133840
884,110044759963
885,110038316435
886,110071531531
887,110071667147
888,110071310304
889,110044130561
890,110035309895
891,110052597114
892,110063080758
893,110002783667
894,110070458429
895,110066540737
896,110033498784
897,110038429199
898,110031709337
899,110070442586
900,110068355336
901,110067940152
902,110070686932
903,110004717646
904,110014210549
905,110071540203
906,110003349430
907,110071179671
908,110040573901
909,110007934511
910,110002132228
911,110070368290
912,110020946805
913,110037714122
914,110063241763
915,110028203049
916,110070940592
917,110012059486
918,110068918210
919,110018312146
920,110040682400
921,110070232003
922,110070041598
923,110067238457
924,110055745010
925,110017165182
926,110019062672
927,110014107732
928,110067944782
929,110066419370
930,110064413718
931,110037546616
932,110041876477
933,110065248949
934,110071298368
935,110069162621
936,110045510960
937,110010639504
938,110018437299
939,110071408380
940,110004916805
941,110030743480
942,110070688132
943,110012816578
944,110034484172
945,110044994272
946,110015478240
947,110016941791
948,110070228102
949,110019831155
950,110029964876
951,110023730943
952,110022767344
953,110070068948
954,110029309004
955,110000374121
956,110059894896
957,110070358692
958,110070169285
959,110002619168
960,110036128570
961,110070305054
962,110057026668
963,110070291732
964,110071376759
965,110040229650
966,110070050068
967,110029631450
968,110070689466
969,110055199627
970,110031601372
971,110034660301
972,110070061893
973,110070407114
974,110065724425
975,110070466303
976,110011175628
977,110033226024
978,110070502268
979,110070534030
980,110043040241
981,110031677807
982,110045988847
983,110037202229
984,110042293005
985,110071345386
986,110041005569
987,110017604494
988,110037248485
989,110032149690
990,110034353107
991,110005109943
992,110070789854
993,110070488174
994,110031967361
995,110016883470
996,110070713864
997,110034320376
998,110033977187
999,110019223785
1000,110046285088
1001,110002144297
1002,110070106623
1003,110070889406
1004,110015601384
1005,110028178399
1006,110070648221
1007,110039503212
1008,110055661582
1009,110040925121
1010,110013578681
1011,110018375505
1012,110032517541
1013,110065025029
1014,110037746972
1015,110070052594
1016,110065466622
1017,110032035241
1018,110066297037
1019,110013421083
1020,110007250483
1021,110065369997
1022,110042489982
1023,110070476157
1024,110063212740
1025,110018969972
1026,110065765130
1027,110002650587
1028,110043615219
1029,110066563490
1030,110070264563
1031,110001191996
1032,110070862806
1033,110068992610
1034,110071091613
1035,110042209963
1036,110012220113
1037,110006572002
1038,110002918086
1039,110071082269
1040,110070336621
1041,110070813302
1042,110007326358
1043,110070895983
1044,110023148280
1045,110065838197
1046,110002749312
1047,110012151919
1048,110044282978
1049,110055596412
1050,110066013398
1051,110015762370
1052,110014266481
1053,110008048656
1054,110070836353
1055,110018734440
1056,110036507660
1057,110056039442
1058,110064449832
1059,110071222899
1060,110001514193
1061,110037801803
1062,110070100691
1063,110043708896
1064,110039082612
1065,110069141422
1066,110013439500
1067,110070455036
1068,110035441448
1069,110009375684
1070,110071678537
1071,110054095769
1072,110037810474
1073,110042554562
1074,110032745000
1075,110014437421
1076,110066332203
1077,110002783998
1078,110070416007
1079,110018270333
1080,110070404241
1081,110068741678
1082,110066470410
1083,110068546461
1084,110018723336
1085,110017605073
1086,110067678739
1087,110011543936
1088,110010986219
1089,110002858667
1090,110006354471
1091,110019716654
1092,110070374174
1093,110070273323
1094,110017615160
1095,110034490129
1096,110045153686
1097,110032450782
1098,110003460754
1099,110012850833
1100,110041212363
1101,110068291208
1102,110068994510
1103,110011396211
1104,110070698517
1105,110002719363
1106,110031673464
1107,110021076173
1108,110020655469
1109,110032535040
1110,110066218523
1111,110035578005
1112,110031907131
1113,110058258004
1114,110033561740
1115,110030793014
1116,110059163033
1117,110011945878
1118,110071336534
1119,110017516552
1120,110070246093
1121,110002390298
1122,110045248111
1123,110065087015
1124,110043628483
1125,110066968222
1126,110017005266
1127,110044703522
1128,110013862837
1129,110070709990
1130,110064566198
1131,110065751172
1132,110038271214
1133,110039476180
1134,110031951207
1135,110001080810
1136,110033874083
1137,110054391494
1138,110014778785
1139,110065448509
1140,110041732998
1141,110070278740
1142,110024358773
1143,110070318635
1144,110043844034
1145,110042096353
1146,110019251959
1147,110071394352
1148,110009261949
1149,110065698757
1150,110070517030
1151,110032056058
1152,110070345756
1153,110019064527
1154,110066317649
1155,110040615714
1156,110070690097
1157,110040229561
1158,110067985309
1159,110064504102
1160,110030808749
1161,110070281349
1162,110040394463
1163,110005467645
1164,110015435448
1165,110068829003
1166,110057052237
1167,110019772511
1168,110045187784
1169,110066362402
1170,110013512476
1171,110068781170
1172,110024260397
1173,110003279078
1174,110032288058
1175,110014246654
1176,110070564083
1177,110014312797
1178,110038203887
1179,110019254091
1180,110070152174
1181,110070456942
1182,110070276695
1183,110071097363
1184,110045861180
1185,110044637195
1186,110066303967
1187,110007134154
1188,110058848948
1189,110004938408
1190,110028255750
1191,110037855746
1192,110044770227
1193,110034958311
1194,110002789607
1195,110032443675
1196,110070527321
1197,110071443656
1198,110001891383
1199,110011149471
1200,110070484319
1201,110069317956
1202,110041471939
1203,110004663560
1204,110060299207
1205,110070535371
1206,110032442257
1207,110005440996
1208,110069277865
1209,110070117832
1210,110015330989
1211,110044922359
1212,110027925173
1213,110013479707
1214,110039536384
1215,110012212569
1216,110071081983
1217,110055767246
1218,110033500879
1219,110007699115
1220,110055049157
1221,110001564003
1222,110018845133
1223,110009930682
1224,110019318442
1225,110056041821
1226,110051793065
1227,110041865871
1228,110000758831
1229,110002703316
1230,110070284211
1231,110062863085
1232,110067932456
1233,110033129148
1234,110011494356
1235,110029993238
1236,110002186982
1237,110037775253
1238,110006484009
1239,110039450670
1240,110055711635
1241,110069127377
1242,110032566257
1243,110055129766
1244,110022058958
1245,110028231385
1246,110019459496
1247,110071413960
1248,110037046817
1249,110058272293
1250,110066970184
1251,110024255116
1252,110004866324
1253,110056062914
1254,110043373596
1255,110068374244
1256,110071223980
1257,110019511303
1258,110070685973
1259,110032441212
1260,110044841115
1261,110070207594
1262,110003593095
1263,110011937985
1264,110062277566
1265,110066348893
1266,110018094541
1267,110032453690
1268,110045844137
1269,110037153102
1270,110032582006
1271,110015847814
1272,110040635658
1273,110019880119
1274,110002088320
1275,110016855223
1276,110024301156
1277,110065354903
1278,110028127569
1279,110066266659
1280,110055108645
1281,110070365613
1282,110071456027
1283,110071348294
1284,110070519204
1285,110037230733
1286,110052515159
1287,110069109404
1288,110013794019
1289,110064695272
1290,110034243183
1291,110070467513
1292,110056202997
1293,110070583930
1294,110066470081
1295,110055845448
1296,110033421483
1297,110020903174
1298,110065859002
1299,110070419528
1300,110064641838
1301,110068274771
1302,110005590397
1303,110071669368
1304,110015481913
1305,110040420700
1306,110036284133
1307,110070396081
1308,110045897008
1309,110019363482
1310,110070918943
1311,110067582770
1312,110019452849
1313,110015551767
1314,110044332273
1315,110024851846
1316,110009280198
1317,110071145936
1318,110019353153
1319,110065314396
1320,110070343621
1321,110070206999
1322,110070360150
1323,110065101446
1324,110066784616
1325,110027953418
1326,110071500408
1327,110009342933
1328,110002673205
1329,110019267327
1330,110035832668
1331,110012126706
1332,110068709847
1333,110065798015
1334,110040541795
1335,110046265037
1336,110028205181
1337,110058799082
1338,110070128778
1339,110043774270
1340,110070549417
1341,110003470388
1342,110033382006
1343,110055330538
1344,110037942876
1345,110044582591
1346,110014173054
1347,110066978676
1348,110071505514
1349,110043587277
1350,110041663624
1351,110070275473
1352,110015630511
1353,110065619478
1354,110011461480
1355,110027234160
1356,110065805187
1357,110060016147
1358,110028676840
1359,110065492871
1360,110019841750
1361,110019763335
1362,110035636791
1363,110071022472
1364,110032441917
1365,110029410126
1366,110024297367
1367,110071324427
1368,110032287059
1369,110041148923
1370,110030567937
1371,110070418458
1372,110044210467
1373,110042126446
1374,110035863214
1375,110004576316
1376,110018565373
1377,110071252954
1378,110070838469
1379,110012077581
1380,110002914525
1381,110011941783
1382,110065825833
1383,110070704258
1384,110070060050
1385,110034924250
1386,110015941123
1387,110054560756
1388,110006456502
1389,110029594080
1390,110038881421
1391,110002277027
1392,110068906107
1393,110019310011
1394,110031723669
1395,110071642768
1396,110032075126
1397,110064801692
1398,110070451242
1399,110064902315
1400,110029882465
1401,110070288230
1402,110066638838
1403,110012103561
1404,110017732694
1405,110070445859
1406,110037385941
1407,110001012001
1408,110034285280
1409,110044682055
1410,110024977480
1411,110024494091
1412,110069993076
1413,110071523721
1414,110038842303
1415,110064099354
1416,110065445334
1417,110022931504
1418,110037533988
1419,110040218252
1420,110017016245
1421,110036341599
1422,110015275209
1423,110006559946
1424,110010742928
1425,110017765391
1426,110065938025
1427,110064157718
1428,110010935140
1429,110004759440
1430,110071369815
1431,110058601561
1432,110060312102
1433,110030403463
1434,110070370253
1435,110040686790
1436,110070824600
1437,110039410580
1438,110070224196
1439,110017033681
1440,110020836844
1441,110054618785
1442,110045930365
1443,110065980610
1444,110006878600
1445,110022004622
1446,110019217453
1447,110058753987
1448,110070832292
1449,110036325483
1450,110066250595
1451,110008477166
1452,110065092385
1453,110064697234
1454,110030663716
1455,110034819043
1456,110056173705
1457,110070684142
1458,110033124116
1459,110055593175
1460,110066257767
1461,110029914975
1462,110002872712
1463,110042193907
1464,110043768054
1465,110012117057
1466,110055302355
1467,110006343144
1468,110022865112
1469,110067676401
1470,110019493555
1471,110045786459
1472,110039250020
1473,110006327581
1474,110019703034
1475,110071080753
1476,110037276961
1477,110070877105
1478,110070593561
1479,110060056763
1480,110071511858
1481,110043443690
1482,110005508673
1483,110019715735
1484,110013689160
1485,110006522913
1486,110038430132
1487,110037540319
1488,110004726734
1489,110004206546
1490,110070513448
1491,110016618882
1492,110070669903
1493,110035755956
1494,110011633768
1495,110041882175
1496,110070831746
1497,110070068089
1498,110040922829
1499,110070051543
1500,110070834479
1501,110018887640
1502,110070352696
1503,110044815983
1504,110058690527
1505,110071541419
1506,110045188113
1507,110070049972
1508,110040775925
1509,110064384376
1510,110037494949
1511,110007909193
1512,110065100358
1513,110036162666
1514,110040192840
1515,110070925318
1516,110017520020
1517,110055139256
1518,110008273607
1519,110030803101
1520,110064975692
1521,110063982187
1522,110018183605
1523,110003678994
1524,110005953502
1525,110010851015
1526,110070297928
1527,110045114979
1528,110019346288
1529,110033835839
1530,110070039498
1531,110013478067
1532,110000452714
1533,110011952226
1534,110044804959
1535,110055824032
1536,110058558537
1537,110019271214
1538,110030601711
1539,110018718798
1540,110057186897
1541,110071031887
1542,110067656352
1543,110070590516
1544,110016729664
1545,110070223650
1546,110014443227
1547,110006360945
1548,110069051395
1549,110067750507
1550,110055902705
1551,110070590910
1552,110002636988
1553,110003603574
1554,110070474826
1555,110014316258
1556,110044271748
1557,110071356931
1558,110039490930
1559,110070473426
1560,110071091138
1561,110037718985
1562,110068952556
1563,110012079240
1564,110066690557
1565,110013829731
1566,110070227017
1567,110071714877
1568,110065159651
1569,110070750297
1570,110070359632
1571,110071310629
1572,110070375496
1573,110032442676
1574,110070461153
1575,110056494253
1576,110042354430
1577,110068588442
1578,110031658249
1579,110032107663
1580,110046542390
1581,110070339621
1582,110002611406
1583,110040670690
1584,110065063610
1585,110016904796
1586,110017059485
1587,110070120616
1588,110038957974
1589,110046488608
1590,110018327684
1591,110006322265
1592,110014884367
1593,110070212885
1594,110002806526
1595,110002946821
1596,110011672314
1597,110007706580
1598,110024371357
1599,110003971480
1600,110032013265
1601,110005768990
1602,110070099697
1603,110045745707
1604,110006822509
1605,110039537445
1606,110003403308
1607,110032788437
1608,110002734417
1609,110013065128
1610,110046298341
1611,110070291454
1612,110016848296
1613,110070194207
1614,110017688108
1615,110046547484
1616,110024261671
1617,110015792347
1618,110010887246
1619,110002845333
1620,110054095135
1621,110039486749
1622,110066629214
1623,110070875136
1624,110007325616
1625,110035093797
1626,110019558496
1627,110071223993
1628,110070262258
1629,110071075363
1630,110001017462
1631,110070460588
1632,110017034528
1633,110064490830
1634,110034115017
1635,110070533249
1636,110068649582
1637,110063680244
1638,110071297524
1639,110055324894
1640,110017725568
1641,110031633560
1642,110029583127
1643,110044682563
1644,110029967196
1645,110018625656
1646,110035619471
1647,110062464729
1648,110070236346
1649,110019745837
1650,110071311773
1651,110055962454
1652,110009580435
1653,110004393273
1654,110045958344
1655,110019247974
1656,110035648298
1657,110031902109
1658,110017694137
1659,110058428027
1660,110024297517
1661,110070529135
1662,110024285263
1663,110017542426
1664,110019341595
1665,110070020713
1666,110002810753
1667,110019274765
1668,110069513574
1669,110070703794
1670,110071448359
1671,110068123587
1672,110043350441
1673,110070532651
1674,110070829344
1675,110068368162
1676,110030788262
1677,110057014984
1678,110010003762
1679,110002884344
1680,110065435096
1681,110019650242
1682,110037854266
1683,110043987479
1684,110065655268
1685,110018055664
1686,110068460579
1687,110032131921
1688,110058751729
1689,110034463578
1690,110070464480
1691,110007472671
1692,110016901227
1693,110042135891
1694,110040224307
1695,110070016564
1696,110070486316
1697,110032844689
1698,110019864609
1699,110071160219
1700,110039285449
1701,110061701742
1702,110066980146
1703,110071679754
1704,110019054208
1705,110004721775
1706,110070559208
1707,110070283121
1708,110070480018
1709,110064440975
1710,110066148172
1711,110070012558
1712,110011730582
1713,110031728361
1714,110055868672
1715,110039450983
1716,110005610776
1717,110067530737
1718,110004060907
1719,110010756226
1720,110063722137
1721,110071100747
1722,110071091750
1723,110037433239
1724,110018576263
1725,110031964444
1726,110070411851
1727,110071358955
1728,110032504001
1729,110070637817
1730,110019996815
1731,110001601516
1732,110059834130
1733,110012226279
1734,110042348858
1735,110006568179
1736,110042218123
1737,110007881532
1738,110036222147
1739,110070374615
1740,110025386614
1741,110039446962
1742,110037996201
1743,110070487774
1744,110070540495
1745,110065974663
1746,110042313671
1747,110068019628
1748,110019435057
1749,110034375539
1750,110064477043
1751,110046505796
1752,110018008868
1753,110071526254
1754,110004210327
1755,110054236947
1756,110070402771
1757,110018045168
1758,110045169134
1759,110012057683
1760,110070185421
1761,110006283404
1762,110071339411
1763,110024770390
1764,110018939050
1765,110034055377
1766,110065955032
1767,110066443824
1768,110037079023
1769,110009769517
1770,110070607412
1771,110069010661
1772,110070129422
1773,110006672190
1774,110015403142
1775,110021643391
1776,110038345966
1777,110058644374
1778,110070347492
1779,110068464370
1780,110022514000
1781,110038865412
1782,110070223824
1783,110067993032
1784,110070347819
1785,110025126012
1786,110032194202
1787,110041524053
1788,110065264234
1789,110035201858
1790,110040237749
1791,110025092879
1792,110019689853
1793,110037962247
1794,110025333761
1795,110003140618
1796,110019506989
1797,110067959187
1798,110040944663
1799,110043567976
1800,110018635119
1801,110070274562
1802,110043699735
1803,110014264820
1804,110070156246
1805,110032611449
1806,110070874159
1807,110071269200
1808,110032385737
1809,110031925086
1810,110061055290
1811,110056072958
1812,110070576006
1813,110034697371
1814,110069165897
1815,110071028832
1816,110045006854
1817,110041360014
1818,110071080782
1819,110064683427
1820,110008047121
1821,110032550086
1822,110004504750
1823,110071674031
1824,110045753056
1825,110067831252
1826,110029634750
1827,110004559923
1828,110070119525
1829,110035072729
1830,110044715074
1831,110004490578
1832,110043609832
1833,110001470934
1834,110031294230
1835,110054201895
1836,110070331670
1837,110071159124
1838,110055530493
1839,110062894774
1840,110031891184
1841,110008275464
1842,110011892531
1843,110002882881
1844,110071294002
1845,110031894500
1846,110065805775
1847,110002646021
1848,110070286181
1849,110070883471
1850,110019180955
1851,110002744282
1852,110071062540
1853,110067902988
1854,110019250914
1855,110070103437
1856,110045323609
1857,110041375865
1858,110066788621
1859,110065571857
1860,110065399964
1861,110065661126
1862,110062881537
1863,110054918256
1864,110070364521
1865,110058913724
1866,110002728610
1867,110041883628
1868,110005787675
1869,110006225762
1870,110068197481
1871,110071045864
