"num","REGISTRY_ID"
314,110065484087
315,110071065605
316,110038184201
317,110070001791
318,110029938557
319,110070363415
320,110068247766
321,110034857741
322,110055689018
323,110065942948
324,110071438181
325,110065495841
326,110071203496
327,110070047581
328,110070444538
329,110024441166
330,110025123275
331,110070320602
332,110018939210
333,110001361525
334,110002766392
335,110070067249
336,110011695371
337,110040539307
338,110006645522
339,110065568282
340,110012082744
341,110068323521
342,110070423531
343,110055348271
344,110040399903
345,110035863562
346,110071268863
347,110018384540
348,110037586314
349,110070297012
350,110005180954
351,110012665909
352,110012095213
353,110071214810
354,110071286086
355,110070167220
356,110070521398
357,110071542025
358,110070075681
359,110055354067
360,110042313804
361,110032199421
362,110002366458
363,110070813722
364,110036179943
365,110045333493
366,110070575486
367,110007988516
368,110014085211
369,110070308878
370,110019483771
371,110070481877
372,110018284382
373,110055330930
374,110045958745
375,110070438253
376,110006512693
377,110046363145
378,110017359721
379,110070997857
380,110034271204
381,110058822608
382,110065176614
383,110031877182
384,110055927699
385,110039576759
386,110070582598
387,110028031751
388,110032336504
389,110001085780
390,110070162932
391,110038338162
392,110029909302
393,110024851882
394,110070166057
395,110067913271
396,110032997764
397,110005497499
398,110045091271
399,110070032346
400,110071271852
401,110057007448
402,110068354925
403,110020667893
404,110044630254
405,110058508048
406,110070629097
407,110008503182
408,110006369991
409,110071298989
410,110068893601
411,110069025968
412,110031443169
413,110070013399
414,110033898003
415,110069443953
416,110037449543
417,110004675236
418,110070586210
419,110059654994
420,110070486009
421,110070592623
422,110041050359
423,110070404970
424,110003359142
425,110070585573
426,110070037714
427,110007788803
428,110046451255
429,110070666340
430,110041331822
431,110070306383
432,110019115964
433,110065105870
434,110070574324
435,110068111956
436,110070920574
437,110070429252
438,110056444628
439,110070575215
440,110070423575
441,110068871705
442,110070377932
443,110045032166
444,110068598716
445,110013028400
446,110060983191
447,110033947834
448,110009849824
449,110070205952
450,110017501773
451,110040720789
452,110071359242
453,110070341733
454,110071038882
455,110064667668
456,110070710007
457,110057088404
458,110066780111
459,110019906253
460,110063675508
461,110071456197
462,110040292322
463,110000914930
464,110057036354
465,110071371258
466,110024675118
467,110055879928
468,110010004459
469,110070240552
470,110070566491
471,110068002084
472,110009618823
473,110063592866
474,110038919329
475,110004980735
476,110071310608
477,110044137653
478,110018937766
479,110070356829
480,110070514490
481,110017159983
482,110068129670
483,110070574121
484,110070713951
485,110012136483
486,110070155502
487,110006590929
488,110070306856
489,110070626442
490,110037080949
491,110003472616
492,110040385712
493,110022719628
494,110070323722
495,110016965694
496,110044415399
497,110071338937
498,110070631476
499,110020868550
500,110070299085
501,110006247329
502,110008178391
503,110015434225
504,110055694734
505,110017941637
506,110046267151
507,110029975515
508,110002793317
509,110065143883
510,110070185100
511,110070700313
512,110032184133
513,110070517007
514,110040612717
515,110041654180
516,110070916789
517,110070732971
518,110068626614
519,110019245388
520,110015674233
521,110003803876
522,110065461388
523,110070692561
524,110002850068
525,110041725381
526,110035264326
527,110031862296
528,110057130867
529,110032434006
530,110014137380
531,110070049557
532,110021161348
533,110019145691
534,110032577691
535,110070165952
536,110019361199
537,110006667080
538,110011829218
539,110012551265
540,110019871129
541,110030329534
542,110070699130
543,110055947301
544,110014118105
545,110002888947
546,110071545588
547,110071394810
548,110042795543
549,110032476345
550,110019896807
551,110070328427
552,110015788290
553,110001047117
554,110045277491
555,110018591585
556,110019583440
557,110070244291
558,110005298123
559,110041316518
560,110065753303
561,110068754985
562,110004187362
563,110002784069
564,110070882328
565,110065527718
566,110054502793
567,110070056330
568,110054265781
569,110016626061
570,110034504560
571,110030423487
572,110038037950
573,110022327221
574,110071131448
575,110070531178
576,110009670187
577,110056384915
578,110071337595
579,110011697191
580,110020283986
581,110066358042
582,110013469978
583,110035068397
584,110055337871
585,110044316558
586,110000566398
587,110019128317
588,110064009120
589,110070454399
590,110040966675
591,110019615941
592,110031728815
593,110070166405
594,110019469662
595,110069996183
596,110071156714
597,110071321341
598,110066498926
599,110014293353
600,110004913639
601,110065605777
602,110070482424
603,110022095374
604,110066179174
605,110070385974
606,110000609379
607,110031852065
608,110025095689
609,110065210284
610,110044677034
611,110069050582
612,110070740392
613,110015441592
614,110043431239
615,110032411959
616,110006304374
617,110017572820
618,110037543708
619,110024442245
620,110043755246
621,110070320617
622,110034295714
623,110024684812
624,110037879702
625,110031111543
626,110005725028
627,110041691826
628,110031721741
629,110040287604
630,110070699387
631,110009266846
632,110037054772
633,110066522409
634,110066793955
635,110038028979
636,110015828791
637,110069997131
638,110040820911
639,110070198229
640,110046298993
641,110001784123
642,110007475767
643,110066182696
644,110030796887
645,110064564859
646,110001990338
647,110004932930
648,110041426230
649,110005453384
650,110056208018
651,110030370168
652,110064886208
653,110008810073
654,110063061957
655,110044585516
656,110044512033
657,110058454774
658,110034618590
659,110022465704
660,110070389511
661,110004455090
662,110025350938
663,110070535950
664,110056419273
665,110039307504
666,110058378189
667,110003052525
668,110014076169
669,110068377410
670,110020568982
671,110066774663
672,110025146517
673,110018781166
674,110042436619
675,110071375373
676,110070072113
677,110024366808
678,110055867691
679,110003361914
680,110031015130
681,110043074133
682,110070412530
683,110027968910
684,110070864873
685,110003344729
686,110033324659
687,110013084474
688,110069021409
689,110071084133
690,110033242408
691,110017611226
692,110008412020
693,110034113046
694,110014111111
695,110039549496
696,110019189509
697,110070366228
698,110018369923
699,110066293139
700,110011595979
701,110070641528
702,110071132871
703,110070231554
704,110006971465
705,110029634536
706,110071158423
707,110044372292
708,110037239324
709,110038720015
710,110017061445
711,110014308178
712,110055283410
713,110006781465
714,110031843110
715,110068884372
716,110066308775
717,110055568808
718,110071402809
719,110012155130
720,110070454160
721,110044982659
722,110064913795
723,110034978674
724,110042601556
725,110059931347
726,110071501948
727,110003542505
728,110070437051
729,110032308820
730,110067806878
731,110070643236
732,110059752584
733,110070401747
734,110033213092
735,110004010472
736,110006221285
737,110017544228
738,110055888623
739,110021012991
740,110071467760
741,110064589244
742,110054073257
743,110044513817
744,110019698567
745,110070445978
746,110068682492
747,110035705859
748,110070159377
749,110069393025
750,110070079991
751,110001537631
752,110017030005
753,110030473663
754,110064093993
755,110070422118
756,110036153453
757,110012710842
758,110045290724
759,110066441390
760,110019734162
761,110070625444
762,110018728849
763,110069551719
764,110044254071
765,110003075742
766,110066680265
767,110015385947
768,110070376257
769,110065144917
770,110003927172
771,110056017732
772,110031950930
773,110070158364
774,110066965760
775,110001360321
776,110071324994
777,110020435830
778,110040618436
779,110066112432
780,110029288134
781,110010832705
782,110070027862
783,110068745497
784,110070039883
785,110020101913
786,110058737390
787,110070685169
788,110043931467
789,110070318871
790,110038980181
791,110070566105
792,110070336956
793,110018360913
794,110034955911
795,110071408830
796,110055876253
797,110034268003
798,110013065262
799,110068353150
800,110040841104
801,110014457961
802,110071094389
803,110070533386
804,110019031402
805,110070694130
806,110071668296
807,110034003637
808,110022766256
809,110044583313
810,110058335289
811,110044163482
812,110058679862
813,110045834193
814,110070360046
815,110045128054
816,110037085374
817,110032571571
818,110037749130
819,110065317295
820,110045970231
821,110028141320
822,110018955353
823,110064973667
824,110030418206
825,110040977164
826,110064696011
827,110065206388
828,110044703942
829,110070584446
830,110046112513
831,110030617820
832,110001895977
833,110003362762
834,110044565636
835,110018404902
836,110067952914
837,110022631026
838,110069058423
839,110070307997
840,110070398574
841,110064017282
842,110034487357
843,110032389350
844,110065890469
845,110014165991
846,110044953789
847,110006955937
848,110070053284
849,110070383015
850,110010744007
851,110041889917
852,110070813080
853,110036201730
854,110066138192
855,110019513230
856,110071706305
857,110017955051
858,110016673580
859,110070649942
860,110033785964
861,110035164318
862,110009125945
863,110018337094
864,110070928738
865,110070929808
866,110046111569
867,110038703917
868,110058445721
869,110070186661
870,110005666243
871,110032575835
872,110045874693
873,110070448400
874,110038093979
875,110071095359
876,110001046608
877,110045011704
878,110004673675
879,110066864414
880,110005170215
881,110004898987
882,110002861154
883,110040712146
884,110070606619
885,110043346545
886,110007923676
887,110035957621
888,110070621447
889,110063045510
890,110005435895
891,110031759041
892,110071669218
893,110070523287
894,110064987046
895,110070169443
896,110001691072
897,110070543729
898,110006381469
899,110037718244
900,110070436630
901,110070406329
902,110070626637
903,110016733463
904,110019283327
905,110033790565
906,110012546762
907,110055919895
908,110070538693
909,110068028360
910,110020636025
911,110031638690
912,110067825447
913,110011969094
914,110038242041
915,110003660752
916,110046368818
917,110003112701
918,110070451114
919,110040283207
920,110065459756
921,110065090680
922,110037708503
923,110024871931
924,110070442519
925,110003753858
926,110041893920
927,110065729849
928,110070305800
929,110058856251
930,110066204431
931,110056320805
932,110071064114
933,110063255114
934,110070927585
935,110018298965
936,110071248581
937,110001431585
938,110058250226
939,110045851422
940,110042308259
941,110040733178
942,110030757250
943,110019027364
944,110071680543
945,110020929646
946,110025138893
947,110071509948
948,110070631123
949,110032264662
950,110064868718
951,110070039531
952,110001247302
953,110002754305
954,110040193153
955,110071503703
956,110070512342
957,110002130872
958,110070601562
959,110003493522
960,110003353264
961,110052769786
962,110065058920
963,110018759985
964,110005471275
965,110066209481
966,110070238028
967,110070276343
968,110041634568
969,110017567328
970,110042455562
971,110017097988
972,110022300758
973,110065032805
974,110029935060
975,110070413846
976,110070318012
977,110001857330
978,110044131962
979,110066252101
980,110070318336
981,110018142473
982,110032130165
983,110000505677
984,110002615536
985,110071643640
986,110066067945
987,110004055405
988,110037162815
989,110066978649
990,110070421048
991,110055330164
992,110070833267
993,110009653384
994,110033996665
995,110070219536
996,110036277766
997,110005557557
998,110036337791
999,110067855958
1000,110011603032
